date,max_temp_c,min_temp_c,mean_temp_c,total_precip_mm,snow_on_ground_cm,snow_depth_mean,freeze_thaw_flag
2022-06-14,16.1,10.8,13.0,0.0,0.0,0.0,0
2022-06-15,14.4,9.4,12.2,1.7,0.0,0.0,0
2022-06-16,16.5,11.4,13.8,2.4,0.0,0.0,0
2022-06-17,17.1,10.6,13.9,0.2,0.0,0.0,0
2022-06-18,16.5,11.4,13.7,5.3,0.0,0.0,0
2022-06-19,16.3,10.9,13.6,1.5,0.0,0.0,0
2022-06-20,16.8,10.6,13.9,0.8,0.0,0.0,0
2022-06-21,17.0,12.4,14.8,7.6,0.0,0.0,0
2022-06-22,17.4,13.6,15.1,0.1,0.0,0.0,0
2022-06-23,14.9,10.4,12.8,0.0,0.0,0.0,0
2022-06-24,21.3,9.4,15.5,0.0,0.0,0.0,0
2022-06-25,24.4,14.4,19.3,0.0,0.0,0.0,0
2022-06-26,25.6,16.4,21.2,0.0,0.0,0.0,0
2022-06-27,27.6,17.4,22.4,0.0,0.0,0.0,0
2022-06-28,19.1,14.4,16.1,3.3,0.0,0.0,0
2022-06-29,18.0,13.8,15.7,0.3,0.0,0.0,0
2022-06-30,19.7,11.6,16.1,0.0,0.0,0.0,0
2022-07-01,20.2,12.6,17.2,0.0,0.0,0.0,0
2022-07-02,19.4,12.8,16.2,0.0,0.0,0.0,0
2022-07-03,15.2,12.8,13.7,21.4,0.0,0.0,0
2022-07-04,17.1,12.6,14.5,4.2,0.0,0.0,0
2022-07-05,20.0,14.0,16.7,0.0,0.0,0.0,0
2022-07-06,19.8,14.4,17.4,6.9,0.0,0.0,0
2022-07-07,20.5,14.5,17.0,10.3,0.0,0.0,0
2022-07-08,19.0,13.9,16.9,0.0,0.0,0.0,0
2022-07-09,19.7,13.4,17.1,0.0,0.0,0.0,0
2022-07-10,19.8,13.5,16.9,1.0,0.0,0.0,0
2022-07-11,25.0,13.7,18.9,0.0,0.0,0.0,0
2022-07-12,22.0,15.4,19.1,0.0,0.0,0.0,0
2022-07-13,19.6,14.5,17.3,0.0,0.0,0.0,0
2022-07-14,21.6,12.9,17.7,0.2,0.0,0.0,0
2022-07-15,19.4,14.2,16.5,4.2,0.0,0.0,0
2022-07-16,19.0,15.9,16.9,2.2,0.0,0.0,0
2022-07-17,17.4,13.6,15.5,2.3,0.0,0.0,0
2022-07-18,19.0,13.1,16.0,0.6,0.0,0.0,0
2022-07-19,19.7,13.1,17.0,0.0,0.0,0.0,0
2022-07-20,22.6,14.3,18.5,0.0,0.0,0.0,0
2022-07-21,21.2,14.4,18.2,0.0,0.0,0.0,0
2022-07-22,20.5,13.5,17.3,0.0,0.0,0.0,0
2022-07-23,20.0,13.2,16.5,0.0,0.0,0.0,0
2022-07-24,21.8,14.1,18.4,0.0,0.0,0.0,0
2022-07-25,25.5,16.1,21.0,0.0,0.0,0.0,0
2022-07-26,30.6,19.5,24.3,0.0,0.0,0.0,0
2022-07-27,27.6,19.2,23.8,0.0,0.0,0.0,0
2022-07-28,27.7,18.5,23.0,0.0,0.0,0.0,0
2022-07-29,27.4,18.8,23.1,0.0,0.0,0.0,0
2022-07-30,28.0,18.0,23.1,0.0,0.0,0.0,0
2022-07-31,27.6,20.0,23.8,0.0,0.0,0.0,0
2022-08-01,24.5,17.8,21.5,0.0,0.0,0.0,0
2022-08-02,20.4,17.5,19.0,0.1,0.0,0.0,0
2022-08-03,19.9,15.4,17.4,4.9,0.0,0.0,0
2022-08-04,19.5,14.9,17.1,2.1,0.0,0.0,0
2022-08-05,21.2,12.6,17.4,0.0,0.0,0.0,0
2022-08-06,24.4,15.9,19.8,0.0,0.0,0.0,0
2022-08-07,24.7,15.1,20.2,0.0,0.0,0.0,0
2022-08-08,25.1,16.6,21.0,0.0,0.0,0.0,0
2022-08-09,24.5,16.5,20.3,0.0,0.0,0.0,0
2022-08-10,23.5,16.5,19.4,8.4,0.0,0.0,0
2022-08-11,22.6,15.8,19.2,0.4,0.0,0.0,0
2022-08-12,22.9,14.9,18.8,0.0,0.0,0.0,0
2022-08-13,21.7,16.3,18.4,1.2,0.0,0.0,0
2022-08-14,22.8,15.1,18.8,0.0,0.0,0.0,0
2022-08-15,23.5,16.0,20.0,0.0,0.0,0.0,0
2022-08-16,24.1,16.9,20.3,0.0,0.0,0.0,0
2022-08-17,27.5,16.6,22.3,0.0,0.0,0.0,0
2022-08-18,29.5,18.8,23.5,0.0,0.0,0.0,0
2022-08-19,26.3,20.2,22.3,0.0,0.0,0.0,0
2022-08-20,22.5,17.0,20.0,0.0,0.0,0.0,0
2022-08-21,22.7,16.8,19.6,0.0,0.0,0.0,0
2022-08-22,23.8,16.6,20.3,0.0,0.0,0.0,0
2022-08-23,23.5,14.7,19.4,0.0,0.0,0.0,0
2022-08-24,27.1,17.6,21.9,0.0,0.0,0.0,0
2022-08-25,24.9,18.2,22.0,0.0,0.0,0.0,0
2022-08-26,20.4,15.4,18.4,1.7,0.0,0.0,0
2022-08-27,21.1,15.6,17.9,0.2,0.0,0.0,0
2022-08-28,21.9,13.7,17.4,0.0,0.0,0.0,0
2022-08-29,24.2,14.5,19.6,0.0,0.0,0.0,0
2022-08-30,27.4,18.5,22.5,0.0,0.0,0.0,0
2022-08-31,26.6,17.5,23.2,0.0,0.0,0.0,0
2022-09-01,22.5,16.5,19.6,0.0,0.0,0.0,0
2022-09-02,23.7,15.3,19.3,0.0,0.0,0.0,0
2022-09-03,21.9,14.6,18.0,0.7,0.0,0.0,0
2022-09-04,19.0,16.1,17.1,7.2,0.0,0.0,0
2022-09-05,19.4,15.1,16.9,0.1,0.0,0.0,0
2022-09-06,21.5,12.9,17.5,0.0,0.0,0.0,0
2022-09-07,19.8,13.2,17.0,0.0,0.0,0.0,0
2022-09-08,19.1,10.9,15.8,0.0,0.0,0.0,0
2022-09-09,21.9,14.1,17.7,0.0,0.0,0.0,0
2022-09-10,25.9,13.9,20.6,0.0,0.0,0.0,0
2022-09-11,26.0,14.6,20.4,0.9,0.0,0.0,0
2022-09-12,19.6,14.4,17.4,0.7,0.0,0.0,0
2022-09-13,19.4,13.0,16.0,0.0,0.0,0.0,0
2022-09-14,18.0,13.0,15.6,0.0,0.0,0.0,0
2022-09-15,19.5,13.0,15.3,2.5,0.0,0.0,0
2022-09-16,16.8,12.8,14.5,0.5,0.0,0.0,0
2022-09-17,16.1,11.1,14.0,0.0,0.0,0.0,0
2022-09-18,19.0,11.8,15.1,0.0,0.0,0.0,0
2022-09-19,20.2,10.4,15.7,0.0,0.0,0.0,0
2022-09-20,20.7,13.5,17.7,0.0,0.0,0.0,0
2022-09-21,21.0,14.2,17.8,0.0,0.0,0.0,0
2022-09-22,18.9,11.3,14.9,0.0,0.0,0.0,0
2022-09-23,15.6,12.2,13.9,2.7,0.0,0.0,0
2022-09-24,18.4,11.6,14.8,0.0,0.0,0.0,0
2022-09-25,21.0,12.6,16.7,0.0,0.0,0.0,0
2022-09-26,23.0,13.9,18.1,0.0,0.0,0.0,0
2022-09-27,21.9,13.2,16.9,0.0,0.0,0.0,0
2022-09-28,19.0,13.3,15.8,2.3,0.0,0.0,0
2022-09-29,17.8,14.1,15.4,0.1,0.0,0.0,0
2022-09-30,17.9,12.1,14.7,0.0,0.0,0.0,0
2022-10-01,20.9,12.5,16.5,0.0,0.0,0.0,0
2022-10-02,21.4,13.4,17.3,0.0,0.0,0.0,0
2022-10-03,20.8,12.2,16.3,0.0,0.0,0.0,0
2022-10-04,17.5,11.4,14.3,0.0,0.0,0.0,0
2022-10-05,17.2,11.9,14.5,0.0,0.0,0.0,0
2022-10-06,21.1,12.1,16.4,0.0,0.0,0.0,0
2022-10-07,20.1,13.4,16.6,0.0,0.0,0.0,0
2022-10-08,20.5,12.3,15.9,0.0,0.0,0.0,0
2022-10-09,20.0,12.4,15.6,0.0,0.0,0.0,0
2022-10-10,16.5,10.4,13.6,0.0,0.0,0.0,0
2022-10-11,15.1,10.5,12.6,0.0,0.0,0.0,0
2022-10-12,17.4,9.9,13.5,0.0,0.0,0.0,0
2022-10-13,19.9,10.0,15.2,0.0,0.0,0.0,0
2022-10-14,18.6,9.6,13.8,0.0,0.0,0.0,0
2022-10-15,21.1,11.5,16.5,0.0,0.0,0.0,0
2022-10-16,22.2,11.5,18.5,0.0,0.0,0.0,0
2022-10-17,15.8,10.1,12.8,0.0,0.0,0.0,0
2022-10-18,15.5,9.8,12.4,0.0,0.0,0.0,0
2022-10-19,15.8,9.1,12.3,0.0,0.0,0.0,0
2022-10-20,14.7,10.4,11.9,0.3,0.0,0.0,0
2022-10-21,11.1,7.8,9.8,3.4,0.0,0.0,0
2022-10-22,10.3,5.7,8.0,0.1,0.0,0.0,0
2022-10-23,10.5,5.2,7.6,2.1,0.0,0.0,0
2022-10-24,11.6,7.0,9.2,20.5,0.0,0.0,0
2022-10-25,8.9,6.9,8.1,22.0,0.0,0.0,0
2022-10-26,9.7,6.0,7.9,4.7,0.0,0.0,0
2022-10-27,10.7,8.6,9.8,36.2,0.0,0.0,0
2022-10-28,11.6,7.1,9.5,2.7,0.0,0.0,0
2022-10-29,10.6,7.2,9.1,6.9,0.0,0.0,0
2022-10-30,9.9,8.9,9.4,46.4,0.0,0.0,0
2022-10-31,10.2,5.6,8.6,12.6,0.0,0.0,0
2022-11-01,8.1,3.6,5.9,0.0,0.0,0.0,0
2022-11-02,7.8,3.0,5.7,0.0,0.0,0.0,0
2022-11-03,7.1,2.0,3.4,22.5,1.61,0.01,0
2022-11-04,11.3,4.0,6.9,27.1,0.0,0.02,0
2022-11-05,6.8,3.2,5.7,0.5,0.0,0.01,0
2022-11-06,3.8,2.0,2.7,22.3,5.88,0.03,0
2022-11-07,5.2,0.2,2.7,1.4,0.77,0.05,0
2022-11-08,4.5,-1.5,1.3,1.0,0.7,0.05,1
2022-11-09,4.7,-2.3,1.2,0.0,0.0,0.05,1
2022-11-10,4.6,-0.6,2.5,0.0,0.0,0.05,1
2022-11-11,6.9,2.3,4.4,0.2,0.0,0.04,0
2022-11-12,6.7,0.9,4.0,0.0,0.0,0.03,0
